discountPriceID,discount_price,discount_date
13288,286.46,2008-04-27
13289,182.7,2008-05-07
13290,102.51,2000-05-15
13291,89.48,2002-02-08
13292,72.84,2004-11-18
13293,68.6,2006-07-07
13294,97.36,2009-10-15
13295,160.22,2002-01-31
13296,124.41,2005-01-27
13297,154.29,2006-09-04
13298,152.85,2011-05-29
13299,156.33,2000-12-29
13300,195.06,2001-11-14
13301,203.03,2007-05-03
13302,203.03,2011-08-23
13303,196.76,2002-10-03
13304,37.46,2000-06-30
13305,95.08,2003-11-05
13306,52.79,2012-05-07
13307,38.12,2002-02-27
13308,38.12,2002-09-09
13309,38.12,2005-03-19
13310,38.12,2005-09-07
13311,38.12,2010-01-15
13312,38,2011-06-30
13313,34.22,2012-03-02
13314,36.43,2012-06-19
13315,164.62,2002-04-30
13316,164.62,2003-04-10
13317,164.62,2004-09-19
13318,355.47,2001-06-19
13319,355.47,2002-05-24
13320,355.47,2005-01-19
13321,355.47,2005-11-08
13322,141.09,2003-08-05
13323,113.5,2004-11-12
13324,150.52,2008-04-26
13325,431.24,2003-01-20
13326,431.24,2010-07-14
13327,229.39,2000-09-14
13328,273.89,2010-05-28
13329,198.4,2010-09-22
13330,269.25,2012-03-18
13331,106.44,2007-06-16
13332,302.37,2002-07-10
13333,315.53,2005-05-23
13334,240.71,2001-02-22
13335,267.48,2009-07-05
13336,68.53,2000-11-21
13337,76.39,2006-12-05
13338,76.39,2010-05-11
13339,333.24,2003-12-02
13340,238.51,2004-10-16
13341,45.95,2001-12-16
13342,49.82,2003-05-17
13343,49.82,2007-04-08
13344,79.01,2000-01-08
13345,62.52,2007-12-06
13346,67.37,2008-02-17
13347,66.81,2011-04-16
13348,76.09,2011-07-08
13349,255.76,2004-08-16
13350,254.23,2007-10-16
13351,205.07,2011-08-04
13352,233.8,2003-01-10
13353,286.22,2004-12-16
13354,281.06,2007-02-17
13355,254.32,2008-12-28
13356,23.57,2005-05-12
13357,55.47,2010-01-23
13358,8.04,2004-02-26
13359,6.49,2010-04-21
13360,7.55,2010-07-15
13361,2.2,2004-11-30
13362,2.48,2005-01-31
13363,4.07,2006-06-17
13364,4.31,2007-04-15
13365,4.14,2008-06-29
13366,2.6,2008-07-26
13367,2.24,2009-01-22
13368,5.1,2009-12-16
13369,317.51,2000-09-21
13370,306.81,2006-08-24
13371,315.6,2009-07-08
13372,55.62,2000-04-07
13373,61.03,2000-05-07
13374,51.97,2001-10-17
13375,60.31,2003-01-09
13376,17.37,2000-05-28
13377,20.26,2000-08-18
13378,177.37,2000-12-22
13379,228.81,2007-06-06
13380,229.43,2007-10-28
13381,188.47,2010-12-14
13382,202.25,2011-01-21
13383,137.13,2000-01-18
13384,162.42,2000-03-09
13385,193.57,2003-01-26
13386,191.14,2009-03-17
13387,182.04,2011-03-16
13388,62.15,2005-06-29
13389,56.76,2011-09-24
13390,330.67,2004-11-15
13391,269.66,2009-10-23
13392,179.64,2000-02-24
13393,226.96,2001-10-31
13394,183.72,2005-09-23
13395,178.87,2006-06-02
13396,121.47,2007-10-07
13397,100.45,2000-05-26
13398,117.97,2001-01-27
13399,184.97,2001-09-28
13400,175.33,2005-11-19
13401,214.06,2009-09-22
13402,57.99,2000-07-25
13403,53.44,2004-12-18
13404,46.8,2006-10-22
13405,383.19,2000-02-21
13406,407.29,2000-06-17
13407,412.89,2007-11-25
13408,168.9,2005-07-26
13409,200.28,2002-03-29
13410,323.06,2005-09-30
13411,199.49,2006-12-28
13412,316.75,2007-03-23
13413,327.94,2007-08-03
13414,210.81,2002-03-24
13415,251.91,2003-06-19
13416,147.28,2001-09-27
13417,150.16,2006-11-03
13418,167.69,2009-11-01
13419,436.72,2002-10-23
13420,451.11,2003-07-01
13421,438.49,2010-05-12
13422,281.78,2001-06-22
13423,276.68,2007-09-14
13424,247.72,2010-09-07
13425,151.33,2006-04-14
13426,41.47,2003-12-05
13427,40.31,2008-09-26
13428,252.29,2001-02-04
13429,239.99,2002-09-08
13430,252.29,2002-09-12
13431,231.05,2004-08-01
13432,252.29,2005-03-18
13433,250.7,2011-07-03
13434,205.48,2001-02-21
13435,249.22,2003-05-21
13436,191.8,2007-01-06
13437,176.43,2007-11-02
13438,51.69,2009-08-28
13439,145.08,2002-07-25
13440,164.71,2004-09-19
13441,108.31,2009-11-14
13442,113.08,2010-04-02
13443,179.94,2003-12-10
13444,264.11,2008-06-16
13445,177.97,2009-01-20
13446,158.93,2012-01-18
13447,122.02,2000-01-29
13448,135.87,2009-03-19
13449,154.57,2011-01-08
13450,278.2,2000-08-20
13451,249.38,2008-02-02
13452,275.18,2008-03-27
13453,175.47,2009-12-31
13454,21.53,2000-03-19
13455,15.35,2005-08-23
13456,16.8,2008-09-14
13457,293.76,2001-07-20
13458,228.17,2003-06-08
13459,247.53,2004-05-13
13460,67.01,2002-03-28
13461,75.98,2007-09-22
13462,73.05,2010-04-20
13463,108.77,2000-10-11
13464,111.38,2002-01-12
13465,111.38,2007-10-26
13466,66.44,2003-10-15
13467,76.75,2003-11-28
13468,304.54,2010-05-16
13469,115.45,2000-06-11
13470,125.6,2003-11-26
13471,43.3,2001-11-19
13472,23.64,2002-07-12
13473,21.97,2004-01-01
13474,24.52,2008-05-23
13475,42.27,2010-07-16
13476,180.49,2001-08-13
13477,203.01,2003-08-29
13478,172.93,2008-01-19
13479,162.82,2009-10-10
13480,202.48,2011-05-23
13481,205.73,2012-04-12
13482,256.25,2002-12-30
13483,260.52,2003-06-01
13484,230.12,2009-10-14
13485,31.92,2000-04-22
13486,31.92,2005-04-30
13487,31.92,2006-07-01
13488,36.87,2002-05-30
13489,55.06,2003-08-19
13490,50.32,2006-09-18
13491,45.01,2010-12-04
13492,35.54,2011-04-30
13493,422.95,2001-04-09
13494,365.29,2005-06-28
13495,397.76,2008-02-13
13496,66.81,2003-07-13
13497,65.75,2007-04-18
13498,42.29,2007-08-29
13499,80.88,2011-10-05
13500,38.79,2012-02-10
13501,63.37,2001-12-03
13502,62.34,2002-01-29
13503,63.37,2002-11-08
13504,63.37,2004-07-09
13505,63.37,2008-12-27
13506,15.56,2001-03-27
13507,16.88,2002-12-04
13508,13.75,2003-12-20
13509,16.3,2005-12-05
13510,15.95,2011-06-04
13511,199.02,2000-01-15
13512,179.59,2012-05-02
13513,207.97,2002-12-08
13514,233.03,2004-07-24
13515,256.14,2005-07-16
13516,67.78,2001-02-18
13517,71.41,2004-07-06
13518,61.43,2009-10-24
13519,71.88,2010-02-16
13520,436.19,2000-02-22
13521,379.91,2004-10-18
13522,439.85,2006-07-20
13523,415.45,2006-09-02
13524,442.26,2011-05-02
13525,198.72,2011-06-08
13526,143.56,2001-05-29
13527,113.18,2002-12-14
13528,115.85,2010-08-14
13529,177.69,2001-03-06
13530,177.69,2004-02-14
13531,177.69,2004-03-08
13532,177.69,2010-02-16
13533,122.35,2001-11-28
13534,165.38,2002-01-11
13535,117.9,2004-11-04
13536,156.93,2001-06-15
13537,228.68,2008-04-15
13538,167.55,2009-08-22
13539,174.56,2011-04-24
13540,346.54,2000-10-26
13541,346.54,2008-02-01
13542,142.99,2001-08-05
13543,158.56,2002-09-22
13544,158.56,2007-03-01
13545,150.92,2007-09-10
13546,158.56,2009-04-17
13547,98.84,2000-12-30
13548,132.63,2009-01-26
13549,129.04,2011-07-29
13550,98.04,2011-08-28
13551,61.53,2000-11-20
13552,59.2,2011-03-07
13553,57.83,2002-07-12
13554,62.03,2007-09-25
13555,80.63,2012-04-30
13556,430.87,2000-06-27
13557,328.67,2001-05-22
13558,409.33,2002-09-11
13559,294.07,2001-09-30
13560,291.39,2005-06-29
13561,279.5,2008-04-11
13562,139.89,2001-07-02
13563,177.76,2004-12-12
13564,184.23,2005-03-23
13565,38.42,2002-04-03
13566,18.53,2005-10-11
13567,21.16,2008-02-21
13568,220.55,2000-04-16
13569,127.11,2011-03-12
13570,22,2002-06-04
13571,20.47,2002-09-04
13572,23.95,2006-12-10
13573,12.89,2009-12-29
13574,53.73,2005-12-24
13575,56.22,2010-06-16
13576,59.9,2011-02-21
13577,119.81,2006-03-24
13578,66.47,2010-05-16
13579,66.06,2011-02-10
13580,225.11,2000-10-07
13581,260.71,2002-09-12
13582,450.05,2004-12-19
13583,450.05,2009-06-17
13584,248.17,2009-05-03
13585,97.26,2007-03-10
13586,97.26,2008-03-25
13587,97.26,2008-06-02
13588,96.73,2009-08-24
13589,97.26,2011-12-15
13590,484.68,2000-07-13
13591,484.68,2007-12-12
13592,448.21,2008-10-08
13593,268.18,2002-01-18
13594,277.28,2007-10-09
13595,277.28,2010-08-03
13596,277.28,2012-06-24
13597,99.1,2000-07-14
13598,125.48,2001-04-24
13599,109.84,2005-09-25
13600,120.03,2010-07-17
13601,3.14,2000-07-22
13602,2.49,2001-03-12
13603,2.34,2004-06-10
13604,119.51,2000-09-08
13605,131.71,2008-02-20
13606,6.5,2000-08-07
13607,4.57,2002-06-17
13608,3.73,2008-07-31
13609,5.32,2011-04-30
13610,76.03,2002-12-12
13611,115.31,2009-09-18
13612,162.61,2011-03-17
13613,147.6,2011-12-07
13614,64.34,2011-12-14
13615,94.14,2012-02-12
13616,98.69,2001-05-30
13617,128.72,2007-01-21
13618,162.85,2007-03-05
13619,121.13,2008-03-30
13620,45.88,2003-09-17
13621,32.88,2007-01-25
13622,36.16,2007-06-28
13623,35.12,2010-07-09
13624,38.87,2011-05-03
13625,148.91,2001-05-31
13626,162.77,2001-10-09
13627,139.76,2006-04-13
13628,75.98,2000-11-21
13629,139.44,2003-04-23
13630,111.3,2005-10-27
13631,312.84,2001-03-05
13632,185.25,2007-10-22
13633,183.65,2001-09-16
13634,179.21,2011-12-25
13635,61.77,2001-04-11
13636,33.01,2006-07-19
13637,167.39,2008-04-29
13638,146,2008-10-18
13639,162.85,2011-11-12
13640,296.06,2001-01-17
13641,204.47,2003-09-29
13642,150.32,2008-09-27
13643,154.34,2009-07-08
13644,297.84,2000-10-04
13645,383.62,2010-10-20
13646,130.9,2007-12-16
13647,108.32,2011-10-10
13648,176.07,2012-01-05
13649,200.54,2000-11-18
13650,200.54,2009-04-12
13651,87.07,2003-02-24
13652,72.49,2006-05-17
13653,61.4,2011-04-07
13654,75.07,2000-05-11
13655,98,2002-05-12
13656,101.63,2003-03-03
13657,100.13,2008-12-02
13658,81.73,2011-02-03
13659,166.88,2010-03-22
13660,220.16,2000-11-08
13661,179.99,2001-02-01
13662,31.57,2012-01-11
13663,159.28,2005-01-18
13664,165.92,2006-10-26
13665,161.67,2011-08-12
13666,114.26,2001-07-26
13667,114.57,2006-10-24
13668,129.03,2009-09-20
13669,106.76,2012-03-01
13670,338.82,2012-05-05
13671,197.22,2003-07-18
13672,185.25,2004-11-06
13673,197.22,2011-08-07
13674,274.48,2002-01-11
13675,246.88,2006-06-01
13676,274.48,2010-02-05
13677,274.06,2012-02-21
13678,391.79,2003-10-15
13679,391.79,2007-03-08
13680,360.55,2003-01-18
13681,307.98,2010-05-18
13682,325.4,2010-10-17
13683,91.65,2000-03-11
13684,95.28,2003-01-19
13685,86.55,2003-10-10
13686,95.53,2004-03-04
13687,103.09,2011-01-27
13688,422.99,2007-11-02
13689,86.44,2000-07-05
13690,85.48,2008-01-07
13691,123.86,2009-08-16
13692,58.41,2010-05-23
13693,159.44,2004-03-18
13694,229.16,2008-11-20
13695,43.48,2000-05-08
13696,26.34,2007-10-21
13697,235.01,2000-01-15
13698,286.17,2000-12-07
13699,252.8,2001-09-14
13700,205.1,2005-08-10
13701,127.59,2001-11-08
13702,401.77,2002-03-25
13703,401.77,2004-03-26
13704,401.77,2010-01-28
13705,401.77,2010-10-24
13706,289.55,2002-05-22
13707,205.27,2006-04-18
13708,282.14,2006-10-12
13709,34.78,2001-02-21
13710,34.78,2001-11-27
13711,34.78,2003-10-07
13712,34.5,2006-10-26
13713,12.48,2006-01-04
13714,17.6,2007-06-15
13715,14.72,2007-07-16
13716,13.21,2011-03-09
13717,231.31,2001-08-13
13718,206.04,2008-07-07
13719,227.34,2009-06-12
13720,243.33,2010-04-03
13721,246.98,2010-04-19
13722,208.57,2011-12-25
13723,50.38,2005-08-27
13724,42.66,2009-05-29
13725,46.87,2012-05-14
13726,115.48,2001-12-01
13727,326.69,2002-04-06
13728,272.49,2004-08-30
13729,47.71,2001-10-31
13730,33.9,2003-06-05
13731,45.13,2003-12-09
13732,41.34,2009-04-11
13733,39.37,2010-05-17
13734,176.35,2000-07-27
13735,147.34,2002-02-26
13736,109.98,2002-11-13
13737,176.69,2001-06-17
13738,176.69,2004-08-15
13739,176.69,2007-04-02
13740,176.69,2012-05-27
13741,116,2000-08-14
13742,108.8,2003-01-04
13743,104.39,2003-12-09
13744,103.92,2003-12-14
13745,114.82,2004-12-15
13746,118.94,2005-04-13
13747,111.19,2004-01-09
13748,190.36,2004-11-25
13749,146.39,2008-02-04
13750,127.12,2005-12-28
13751,197.41,2010-08-22
13752,33.34,2000-10-30
13753,26.09,2005-01-30
13754,49.68,2012-01-30
13755,393.69,2006-09-11
13756,389.14,2006-11-20
13757,316.82,2007-05-14
13758,419.68,2010-09-16
13759,399.58,2011-02-25
13760,209.33,2002-08-21
13761,209.33,2003-06-23
13762,209.33,2007-02-03
13763,195.34,2011-12-23
13764,209.33,2012-01-31
13765,30.55,2008-03-18
13766,32.14,2009-07-08
13767,98.15,2001-07-07
13768,60.95,2003-09-20
13769,88.84,2010-03-02
13770,88.57,2010-12-02
13771,172.76,2007-10-04
13772,190.27,2009-01-18
13773,210.58,2009-09-29
13774,8.94,2002-10-19
13775,7.63,2005-03-09
13776,5.76,2006-09-23
13777,6.14,2008-08-06
13778,7.84,2008-10-18
13779,58.81,2000-03-03
13780,45.85,2001-10-25
13781,58.36,2002-08-31
13782,62.95,2007-05-23
13783,200.84,2000-09-11
13784,200.84,2005-06-08
13785,200.84,2011-07-08
13786,200.84,2011-11-19
13787,89.73,2000-05-08
13788,89.73,2001-07-09
13789,89.73,2005-05-08
13790,89.73,2006-08-02
13791,89.73,2006-09-17
13792,89.73,2007-09-25
13793,89.73,2009-12-30
13794,89.73,2012-03-30
13795,127.94,2000-04-28
13796,153.03,2007-04-09
13797,69.81,2002-12-14
13798,113.78,2005-08-25
13799,241.15,2002-01-19
13800,241.15,2002-03-12
13801,1.35,2003-04-23
13802,3.4,2004-12-13
13803,2.73,2005-10-14
13804,2.22,2012-06-06
13805,32.02,2001-12-05
13806,44.05,2005-06-30
13807,29.25,2010-11-01
13808,157.17,2001-01-01
13809,224.88,2003-01-06
13810,189.31,2008-01-14
13811,143.94,2010-01-20
13812,217.71,2010-06-03
13813,207.35,2011-01-25
13814,142.28,2011-09-21
13815,40.58,2005-06-25
13816,59.15,2010-06-15
13817,82.01,2009-12-16
13818,114,2010-09-05
13819,459.71,2002-02-09
13820,459.71,2004-02-17
13821,459.71,2005-03-19
13822,459.71,2006-06-13
13823,379.67,2002-02-12
13824,379.67,2003-07-21
13825,379.67,2009-06-02
13826,379.67,2011-04-15
13827,100.59,2001-12-23
13828,107.07,2003-08-07
13829,100.47,2002-05-31
13830,105.07,2003-02-10
13831,105.07,2004-07-03
13832,102.24,2007-04-05
13833,105.07,2007-05-18
13834,102.95,2010-04-12
13835,21.58,2004-10-09
13836,21.71,2005-10-29
13837,22.96,2010-01-23
13838,156.05,2007-05-20
13839,223.36,2002-11-07
13840,188.04,2004-03-14
13841,218.61,2005-08-05
13842,129.52,2000-04-15
13843,109.74,2001-07-01
13844,202.23,2004-06-09
13845,57.32,2000-09-26
13846,72.68,2001-12-26
13847,76.55,2007-04-25
13848,80.08,2008-09-09
13849,55.86,2011-02-12
13850,331.89,2002-03-30
13851,269.97,2003-12-14
13852,301.42,2009-11-13
13853,20.34,2002-04-05
13854,19.06,2009-08-15
13855,18.18,2010-04-26
13856,160.78,2006-09-19
13857,161.02,2011-10-20
13858,83.96,2000-05-13
13859,93.24,2003-05-11
13860,85.54,2006-02-06
13861,99.68,2006-02-13
13862,113,2007-01-16
13863,19.35,2002-01-23
13864,19.55,2002-04-26
13865,23.81,2009-03-15
13866,392.83,2002-07-17
13867,354.99,2002-11-08
13868,329.64,2010-11-19
13869,96.3,2003-03-11
13870,103.58,2003-05-16
13871,62.95,2004-10-25
13872,173.04,2000-03-11
13873,123.14,2002-08-12
13874,119.24,2003-06-24
13875,146.34,2003-08-07
13876,87.28,2003-09-18
13877,123.22,2006-03-16
13878,63.31,2002-06-20
13879,57.15,2007-08-03
13880,55,2008-07-21
13881,63.31,2009-03-26
13882,14.75,2011-01-31
13883,53.76,2001-06-01
13884,111.19,2007-01-11
13885,61.77,2007-09-11
13886,85.26,2011-04-06
13887,55.73,2012-03-26
13888,47.85,2007-11-27
13889,50.03,2011-12-17
13890,184.3,2000-04-04
13891,157.4,2001-10-14
13892,190.37,2012-04-22
13893,176.75,2000-09-06
13894,142.3,2011-09-13
13895,447.15,2001-04-26
13896,442.31,2004-12-20
13897,430.55,2007-05-31
13898,75.26,2000-12-15
13899,72.61,2001-03-02
13900,77.15,2002-12-22
13901,77.85,2010-02-26
13902,195.72,2001-04-19
13903,226.36,2003-07-21
13904,254.41,2007-01-31
13905,176.02,2008-04-18
13906,206.86,2010-03-10
13907,383.71,2002-05-01
13908,332.92,2002-12-04
13909,409.27,2006-08-09
13910,409.27,2009-12-13
13911,211.46,2002-03-21
13912,284.14,2011-01-10
13913,368.37,2002-04-16
13914,389.68,2008-06-04
13915,358.82,2009-03-08
13916,462.48,2011-05-28
13917,38.69,2002-11-18
13918,40.38,2006-07-28
13919,351.66,2000-10-20
13920,357.58,2009-04-06
13921,253.39,2001-09-12
13922,267.72,2008-11-18
13923,246.68,2010-07-10
13924,267.72,2010-12-24
13925,329.33,2002-09-02
13926,339.05,2006-06-27
13927,431.14,2001-10-07
13928,431.14,2004-03-16
13929,431.14,2008-05-16
13930,341.82,2001-03-26
13931,297.75,2001-05-22
13932,349.98,2003-09-12
13933,250.6,2008-09-25
13934,336.09,2009-05-29
13935,1.45,2005-07-14
13936,0.66,2010-10-04
13937,243.06,2000-06-20
13938,218.84,2003-11-29
13939,265.93,2004-01-18
13940,228.37,2005-03-23
13941,244.95,2011-06-17
13942,179.96,2003-12-25
13943,157.54,2004-10-11
13944,169.02,2006-05-17
13945,179.96,2011-02-20
13946,120.86,2004-05-29
13947,156.74,2006-07-05
13948,278.96,2001-10-28
13949,207.79,2010-08-06
13950,244.49,2001-09-17
13951,137.7,2000-05-26
13952,123.96,2003-01-05
13953,121.35,2008-06-20
13954,56.03,2001-08-26
13955,57.22,2006-09-02
13956,47.74,2007-02-16
13957,48.66,2009-02-01
13958,55.75,2011-01-07
13959,62.52,2012-03-04
13960,131.52,2011-05-04
13961,157.36,2001-11-22
13962,157.36,2007-11-07
13963,157.36,2008-02-09
13964,157.36,2010-06-16
13965,157.36,2011-02-14
13966,263.34,2002-07-13
13967,247.48,2006-08-18
13968,43.6,2004-11-11
13969,32.99,2010-01-18
13970,303.16,2001-10-28
13971,303.16,2003-02-14
13972,82.7,2000-03-16
13973,109.09,2001-02-11
13974,99.03,2004-12-19
13975,95.87,2009-06-27
13976,90.98,2002-06-28
13977,116.03,2009-01-13
13978,96.19,2010-07-09
13979,188.82,2001-03-24
13980,150.32,2004-11-25
13981,143.11,2008-04-11
13982,213.68,2000-06-10
13983,281.93,2002-09-26
13984,258.69,2005-09-07
13985,235.99,2009-09-04
13986,318.46,2008-10-10
13987,257.03,2009-03-20
13988,224.58,2010-04-23
13989,246.55,2010-09-05
13990,80.03,2009-01-22
13991,50.99,2001-09-25
13992,70.57,2002-03-02
13993,44.97,2003-07-22
13994,41.07,2007-02-24
13995,79.1,2009-10-18
13996,141.58,2000-08-28
13997,91.33,2010-04-17
13998,76.77,2010-05-21
13999,172.49,2001-07-01
14000,152.12,2003-05-27
14001,137.33,2007-08-12
14002,255.89,2002-08-15
14003,274.68,2007-08-31
14004,274.68,2011-04-23
14005,274.68,2012-03-12
14006,488.39,2004-03-16
14007,415.02,2009-11-25
14008,89.82,2002-05-31
14009,76.3,2010-12-25
14010,51.15,2007-06-06
14011,351.02,2000-12-16
14012,378.1,2007-07-01
14013,111.52,2002-04-20
14014,134.99,2004-06-11
14015,138.97,2007-06-15
14016,160.65,2005-06-24
14017,265.1,2000-07-02
14018,261.12,2006-04-08
14019,265.1,2009-08-16
14020,58.24,2001-09-15
14021,86.88,2004-07-04
14022,96.43,2005-11-01
14023,58.26,2008-08-20
14024,32.96,2003-04-14
14025,32.86,2008-11-02
14026,33.74,2011-09-08
14027,38.47,2012-06-10
14028,97.65,2004-06-27
14029,93.01,2008-11-03
14030,96.61,2011-11-05
14031,459.07,2000-02-24
14032,459.07,2001-02-18
14033,459.07,2002-02-11
14034,459.07,2004-11-29
14035,175.01,2000-01-10
14036,139.1,2009-04-30
14037,187.03,2009-08-03
14038,152.23,2011-11-24
14039,216.62,2011-12-04
14040,133.43,2012-05-17
14041,71.81,2002-05-18
14042,73.74,2006-04-05
14043,58.2,2006-07-03
14044,90.17,2012-02-25
14045,364.39,2002-06-05
14046,412.48,2004-07-13
14047,94.71,2011-05-14
14048,458.06,2001-05-04
14049,356.66,2007-10-22
14050,434.69,2012-05-19
14051,120.86,2003-11-25
14052,107.42,2004-11-26
14053,87.47,2007-12-05
14054,68.18,2002-01-12
14055,59.65,2002-02-06
14056,23.69,2002-02-21
14057,20.59,2007-07-07
14058,168.7,2006-03-17
14059,105.67,2007-01-27
14060,132.86,2011-07-27
14061,126.05,2005-05-06
14062,112.92,2006-09-08
14063,97.43,2006-10-21
14064,108.2,2009-10-04
14065,98.67,2011-02-25
14066,116.13,2011-03-17
14067,99.58,2001-02-04
14068,78.32,2003-04-24
14069,95.74,2009-09-28
14070,144.28,2003-07-03
14071,144.28,2006-06-03
14072,144.28,2007-04-15
14073,144.28,2007-10-07
14074,202.94,2009-03-16
14075,342.33,2001-01-22
14076,274.94,2005-10-10
14077,45.33,2001-07-21
14078,31.13,2002-04-16
14079,40.2,2010-10-27
14080,411.55,2001-12-02
14081,411.55,2003-05-12
14082,411.55,2004-05-10
14083,411.55,2009-06-03
14084,107.18,2000-04-14
14085,112.44,2011-01-01
14086,201.76,2002-09-16
14087,185.7,2005-05-07
14088,183.16,2006-06-25
14089,140.81,2006-11-09
14090,68.06,2000-08-29
14091,107.22,2004-04-03
14092,65.29,2004-11-08
14093,42,2009-03-22
14094,51.35,2009-09-17
14095,190.3,2001-12-18
14096,181.32,2003-02-16
14097,190.3,2004-09-28
14098,190.3,2005-08-24
14099,190.3,2007-10-10
14100,186.26,2010-06-17
14101,190.3,2010-11-07
14102,190.3,2011-04-18
14103,190.3,2012-02-10
14104,75.64,2001-05-16
14105,140.02,2005-10-18
14106,79.76,2010-01-12
14107,147.34,2010-09-19
14108,58.01,2000-12-13
14109,48.79,2006-07-10
14110,69.13,2007-09-28
14111,171.33,2008-01-17
14112,103.79,2006-02-05
14113,102.44,2008-04-04
14114,102.35,2009-03-09
14115,205.13,2002-05-03
14116,245.19,2003-10-26
14117,208.54,2008-02-18
14118,186.72,2001-02-08
14119,173.91,2001-04-23
14120,193.89,2005-10-16
14121,168.72,2008-09-03
14122,16.25,2002-08-25
14123,22.78,2003-12-04
14124,23.17,2008-11-25
14125,75.93,2001-11-12
14126,135.74,2003-04-24
14127,220.79,2003-11-25
14128,135.48,2010-05-20
14129,139.29,2003-02-03
14130,137.16,2007-01-22
14131,144.47,2011-06-19
14132,136.52,2012-04-01
14133,325.05,2002-08-18
14134,382.67,2006-10-22
14135,335.96,2012-03-24
14136,227.5,2010-01-09
14137,348.93,2007-03-08
14138,330.06,2007-12-09
14139,242.33,2012-03-31
14140,209.46,2003-03-06
14141,191.95,2009-10-30
14142,121.16,2011-06-25
14143,118.98,2001-12-12
14144,224.34,2004-01-14
14145,51.05,2005-10-25
14146,53.73,2006-01-13
14147,73.27,2007-09-11
14148,410.91,2000-04-24
14149,410.91,2003-09-24
14150,410.91,2005-06-02
14151,410.91,2010-08-21
14152,216.84,2001-07-17
14153,205.6,2002-10-18
14154,110.97,2009-05-21
14155,112.13,2011-04-01
14156,181.58,2000-06-15
14157,173.18,2002-01-31
14158,213.88,2006-07-08
14159,77.01,2002-12-20
14160,100.89,2003-01-21
14161,77.23,2003-05-05
14162,357.14,2006-12-15
14163,357.14,2009-06-14
14164,135.07,2003-02-14
14165,114.41,2006-05-23
14166,480.32,2000-10-08
14167,480.32,2002-12-04
14168,480.32,2004-02-07
14169,382.28,2000-09-02
14170,376.86,2010-09-03
14171,139.36,2003-04-07
14172,205.23,2003-09-03
14173,79.37,2003-09-07
14174,196.56,2004-12-26
14175,58.63,2006-04-13
14176,118.87,2011-09-15
14177,378.54,2002-03-01
14178,351.84,2012-02-18
14179,35.45,2001-04-06
14180,28.11,2002-09-06
14181,32.57,2010-09-09
14182,23.35,2005-11-16
14183,47.5,2010-12-10
14184,30.38,2011-02-01
14185,46.58,2011-02-19
14186,139.84,2004-11-26
14187,149.19,2008-11-28
14188,323.38,2002-02-07
14189,343.48,2006-06-02
14190,346.22,2008-05-17
14191,299.58,2009-12-18
14192,143.59,2001-01-26
14193,90.03,2009-01-30
14194,234.93,2000-03-12
14195,223.1,2000-05-06
14196,232.97,2009-04-04
14197,86.76,2002-01-27
14198,86.76,2002-04-27
14199,84.99,2007-08-05
14200,86.76,2008-08-14
14201,247.35,2003-07-13
